fbb13969-057b-44b2-a097-d84ef4872be9,,
dd992aad-8e9f-414e-bb20-ecc6917f4457,,
51373720-c921-4c8d-89cd-bbeee7750992,,
62342032-3812-4e27-a36b-2054dbb52354,,
358f9384-e42c-4e86-9c7e-524eb39b42a4,,
60e51c6a-b16a-4e76-8b01-d34558ac1ec0,,
b01121e8-7cde-49f8-b69d-40fb5e50522e,,
a83f6d26-2e8c-4cbb-8b13-5f8800e3116d,40.648671409569594,-73.95189029935777
99b7f4ee-03ad-49c3-940b-c7bdf9ac13d7,40.7555682950774,-73.94462971649608
7e29ee8c-d108-4a98-93e5-57c1b691f09d,40.62118736812898,-74.08184899999999
c5f91b44-3cca-4967-a1b5-7ba8fd7257b2,40.632691585084736,-73.9504852517706
e79329ab-d7d4-4145-96ee-7c9115c0e7d1,40.6333251643364,-74.0746975067543
c5f91b44-3cca-4967-a1b5-7ba8fd7257b2,40.632691585084736,-73.9504852517706
e4ada515-6679-4059-b41b-6c1ba9869204,40.6146329795706,-74.07239041817257
9883fd96-487a-4ffe-bc57-85728ff4a579,40.63913330279557,-74.03506140343467
efa2eeba-bffe-4e51-afc4-8674ca5b2e1d,40.82186246,-73.92043180091076
e68347fc-c7de-43a1-ad1c-378ab1d96f85,40.85978416,-73.92315035471958
1dc6624d-677a-4115-8975-6736366b6884,40.75281434210806,-73.9924849744586
b41ce36f-81ca-4710-aec7-da6df8222251,40.75288748908501,-73.9925922628225
4a76c354-b913-4144-9e26-6a1a2cb92c10,40.683165196550476,-73.74318479041848
3b9a0d70-d047-4b1a-b6cc-c854d0246c04,40.81940926518827,-73.914005
53002048-cca2-440c-a4c8-9f60f46aa359,40.62535582375951,-74.07982567419414
fb34dcd5-0cae-4482-9d59-5b4e16799ada,40.704390018982004,-73.79695960810807
1dc6624d-677a-4115-8975-6736366b6884,40.75274965771353,-73.99238894756017
b41ce36f-81ca-4710-aec7-da6df8222251,40.75289595172927,-73.99251769359684
cc39d150-e48d-47b2-a316-614847e9c8ad,40.827646,-73.937192
4d60d099-8b57-40bc-8686-73d36de751bb,40.734151910550224,-73.99542895818139
